amt,fiitax_se,tfica_se,totfedtax_se,fiitax_wage,tfica_wage,totfedtax_wage
463900,95361.148,33526.039,128887.19,131270.5,18624.85,149895.34
464000,95388.781,33529.551,128918.33,131305.5,18627.199,149932.7
464100,95416.398,33533.059,128949.45,131340.5,18629.551,149970.05
464200,95444.031,33536.57,128980.6,131375.5,18631.9,150007.41
464300,95471.648,33540.078,129011.73,131410.5,18634.25,150044.75
464400,95499.281,33543.59,129042.88,131445.5,18636.6,150082.09
464500,95526.898,33547.102,129074,131480.5,18638.949,150119.45
464600,95554.531,33550.609,129105.14,131515.5,18641.301,150156.8
464700,95582.148,33554.121,129136.27,131550.5,18643.65,150194.16
464800,95609.781,33557.629,129167.41,131585.5,18646,150231.5
464900,95637.398,33561.129,129198.53,131620.5,18648.35,150268.84
465000,95665.031,33564.641,129229.67,131655.5,18650.699,150306.2
465100,95692.648,33568.148,129260.8,131690.5,18653.051,150343.55
465200,95720.281,33571.66,129291.94,131725.5,18655.4,150380.91
465300,95747.898,33575.172,129323.07,131760.5,18657.75,150418.25
465400,95775.531,33578.68,129354.21,131795.5,18660.1,150455.59
465500,95803.148,33582.191,129385.34,131830.5,18662.449,150492.95
465600,95830.781,33585.699,129416.48,131865.5,18664.801,150530.3
465700,95858.398,33589.211,129447.61,131900.5,18667.15,150567.66
465800,95886.031,33592.719,129478.75,131935.5,18669.5,150605
465900,95913.648,33596.23,129509.88,131970.5,18671.85,150642.34
466000,95941.281,33599.738,129541.02,132005.5,18674.199,150679.7
466100,95968.898,33603.25,129572.15,132040.5,18676.551,150717.05
466200,95996.531,33606.762,129603.3,132075.5,18678.9,150754.41
466300,96024.148,33610.27,129634.42,132110.5,18681.25,150791.75
466400,96051.781,33613.77,129665.55,132145.5,18683.6,150829.09
466500,96079.398,33617.281,129696.68,132180.5,18685.949,150866.45
466600,96107.031,33620.789,129727.82,132215.5,18688.301,150903.8
466700,96134.648,33624.301,129758.95,132250.5,18690.65,150941.16
466800,96162.281,33627.809,129790.09,132285.5,18693,150978.5
466900,96189.898,33631.32,129821.22,132320.5,18695.35,151015.84
467000,96217.531,33634.828,129852.36,132355.5,18697.699,151053.2
467100,96245.148,33638.34,129883.48,132390.5,18700.051,151090.55
467200,96272.781,33641.852,129914.63,132425.5,18702.4,151127.91
467300,96300.398,33645.359,129945.76,132460.5,18704.75,151165.25
467400,96328.031,33648.871,129976.91,132495.5,18707.1,151202.59
467500,96355.648,33652.379,130008.03,132530.5,18709.449,151239.95
467600,96383.281,33655.891,130039.17,132565.5,18711.801,151277.3
467700,96410.898,33659.398,130070.3,132600.5,18714.15,151314.66
467800,96438.531,33662.898,130101.43,132635.5,18716.5,151352
467900,96466.148,33666.41,130132.56,132670.5,18718.85,151389.34
468000,96493.781,33669.922,130163.7,132705.5,18721.199,151426.7
468100,96521.406,33673.43,130194.84,132740.5,18723.551,151464.05
468200,96549.031,33676.941,130225.97,132775.5,18725.9,151501.41
468300,96576.656,33680.449,130257.11,132810.5,18728.25,151538.75
468400,96604.281,33683.961,130288.24,132845.5,18730.6,151576.09
468500,96631.906,33687.469,130319.38,132880.5,18732.949,151613.45
468600,96659.531,33690.98,130350.52,132915.5,18735.301,151650.8
468700,96687.156,33694.488,130381.64,132950.5,18737.65,151688.16
468800,96714.781,33698,130412.78,132985.5,18740,151725.5
468900,96742.406,33701.512,130443.92,133020.5,18742.35,151762.84
469000,96770.031,33705.02,130475.05,133055.5,18744.699,151800.2
469100,96797.656,33708.531,130506.19,133090.5,18747.051,151837.55
469200,96825.281,33712.031,130537.31,133125.5,18749.4,151874.91
469300,96852.906,33715.539,130568.45,133160.5,18751.75,151912.25
469400,96880.531,33719.051,130599.58,133195.5,18754.1,151949.59
469500,96908.156,33722.559,130630.72,133230.5,18756.449,151986.95
469600,96935.781,33726.07,130661.85,133265.5,18758.801,152024.3
469700,96963.406,33729.578,130692.98,133300.5,18761.15,152061.66
469800,96991.031,33733.09,130724.13,133335.5,18763.5,152099
469900,97018.656,33736.602,130755.26,133370.5,18765.85,152136.34
470000,97046.281,33740.109,130786.39,133405.5,18768.199,152173.7
470100,97073.906,33743.621,130817.53,133440.5,18770.551,152211.05
470200,97101.531,33747.129,130848.66,133475.5,18772.9,152248.41
470300,97129.156,33750.641,130879.8,133510.5,18775.25,152285.75
470400,97156.781,33754.148,130910.93,133545.5,18777.6,152323.09
470500,97184.406,33757.66,130942.06,133580.5,18779.949,152360.45
470600,97212.031,33761.172,130973.2,133615.5,18782.301,152397.8
470700,97239.656,33764.672,131004.33,133650.5,18784.65,152435.16
470800,97267.281,33768.18,131035.46,133685.5,18787,152472.5
470900,97294.906,33771.691,131066.59,133720.5,18789.35,152509.84
471000,97322.531,33775.199,131097.73,133755.5,18791.699,152547.2
471100,97350.156,33778.711,131128.88,133790.5,18794.051,152584.55
471200,97377.781,33782.219,131160,133825.5,18796.4,152621.91
471300,97405.406,33785.73,131191.14,133860.5,18798.75,152659.25
471400,97433.031,33789.238,131222.27,133895.5,18801.1,152696.59
471500,97460.656,33792.75,131253.41,133930.5,18803.449,152733.95
471600,97488.281,33796.262,131284.55,133965.5,18805.801,152771.3
471700,97515.906,33799.77,131315.67,134000.5,18808.15,152808.66
471800,97543.531,33803.281,131346.81,134035.5,18810.5,152846
471900,97571.156,33806.789,131377.94,134070.5,18812.85,152883.34
472000,97598.781,33810.301,131409.08,134105.5,18815.199,152920.7
472100,97626.406,33813.801,131440.2,134140.5,18817.551,152958.05
472200,97654.031,33817.309,131471.34,134175.5,18819.9,152995.41
472300,97681.656,33820.82,131502.47,134210.5,18822.25,153032.75
472400,97709.281,33824.328,131533.61,134245.5,18824.6,153070.09
472500,97736.906,33827.84,131564.75,134280.5,18826.949,153107.45
472600,97764.531,33831.352,131595.88,134315.5,18829.301,153144.8
472700,97792.156,33834.859,131627.02,134350.5,18831.65,153182.16
472800,97819.781,33838.371,131658.16,134385.5,18834,153219.5
472900,97847.406,33841.879,131689.28,134420.5,18836.35,153256.84
473000,97875.031,33845.391,131720.42,134455.5,18838.699,153294.2
473100,97902.656,33848.898,131751.56,134490.5,18841.051,153331.55
473200,97930.281,33852.41,131782.69,134525.5,18843.4,153368.91
473300,97957.906,33855.922,131813.83,134560.5,18845.75,153406.25
473400,97985.531,33859.43,131844.97,134595.5,18848.1,153443.59
473500,98013.156,33862.93,131876.09,134630.5,18850.449,153480.95
473600,98040.781,33866.441,131907.22,134665.5,18852.801,153518.3
473700,98068.406,33869.949,131938.36,134700.5,18855.15,153555.66
473800,98096.031,33873.461,131969.5,134735.5,18857.5,153593
473900,98123.656,33876.969,132000.63,134770.5,18859.85,153630.34
474000,98151.281,33880.48,132031.77,134805.5,18862.199,153667.7
474100,98178.906,33883.988,132062.89,134840.5,18864.551,153705.05
474200,98206.531,33887.5,132094.03,134875.5,18866.9,153742.41
474300,98234.156,33891.012,132125.17,134910.5,18869.25,153779.75
474400,98261.781,33894.52,132156.3,134945.5,18871.6,153817.09
474500,98289.406,33898.031,132187.44,134980.5,18873.949,153854.45
474600,98317.031,33901.539,132218.56,135015.5,18876.301,153891.8
474700,98344.656,33905.051,132249.7,135050.5,18878.65,153929.16
474800,98372.281,33908.559,132280.84,135085.5,18881,153966.5
474900,98399.906,33912.059,132311.97,135120.5,18883.35,154003.84
475000,98427.531,33915.57,132343.09,135155.5,18885.699,154041.2
475100,98455.156,33919.078,132374.23,135190.5,18888.051,154078.55
475200,98482.781,33922.59,132405.38,135225.5,18890.4,154115.91
475300,98510.406,33926.102,132436.5,135260.5,18892.75,154153.25
475400,98538.031,33929.609,132467.64,135295.5,18895.1,154190.59
475500,98565.656,33933.121,132498.78,135330.5,18897.449,154227.95
475600,98593.281,33936.629,132529.91,135365.5,18899.801,154265.3
475700,98620.906,33940.141,132561.05,135400.5,18902.15,154302.66
475800,98648.531,33943.648,132592.19,135435.5,18904.5,154340
475900,98676.156,33947.16,132623.31,135470.5,18906.85,154377.34
476000,98703.781,33950.672,132654.45,135505.5,18909.199,154414.7
476100,98731.406,33954.18,132685.59,135540.5,18911.551,154452.05
476200,98759.031,33957.691,132716.72,135575.5,18913.9,154489.41
476300,98786.656,33961.199,132747.86,135610.5,18916.25,154526.75
476400,98814.281,33964.699,132778.98,135645.5,18918.6,154564.09
476500,98841.906,33968.211,132810.13,135680.5,18920.949,154601.45
476600,98869.539,33971.719,132841.25,135715.5,18923.301,154638.8
476700,98897.156,33975.23,132872.39,135750.5,18925.65,154676.16
476800,98924.789,33978.738,132903.53,135785.5,18928,154713.5
476900,98952.406,33982.25,132934.66,135820.5,18930.35,154750.84
477000,98980.039,33985.762,132965.8,135855.5,18932.699,154788.2
477100,99007.656,33989.27,132996.92,135890.5,18935.051,154825.55
477200,99035.289,33992.781,133028.06,135925.5,18937.4,154862.91
477300,99062.906,33996.289,133059.19,135960.5,18939.75,154900.25
477400,99090.539,33999.801,133090.34,135995.5,18942.1,154937.59
477500,99118.156,34003.309,133121.47,136030.5,18944.449,154974.95
477600,99145.789,34006.82,133152.61,136065.5,18946.801,155012.3
477700,99173.406,34010.328,133183.73,136100.5,18949.15,155049.66
477800,99201.039,34013.828,133214.88,136135.5,18951.5,155087
477900,99228.656,34017.34,133246,136170.5,18953.85,155124.34
478000,99256.289,34020.852,133277.14,136205.5,18956.199,155161.7
478100,99283.906,34024.359,133308.27,136240.5,18958.551,155199.05
478200,99311.539,34027.871,133339.41,136275.5,18960.9,155236.41
478300,99339.156,34031.379,133370.53,136310.5,18963.25,155273.75
478400,99366.789,34034.891,133401.69,136345.5,18965.6,155311.09
478500,99394.406,34038.398,133432.81,136380.5,18967.949,155348.45
478600,99422.039,34041.91,133463.95,136415.5,18970.301,155385.8
478700,99449.656,34045.422,133495.08,136450.5,18972.65,155423.16
478800,99477.289,34048.93,133526.22,136485.5,18975,155460.5
478900,99504.906,34052.441,133557.34,136520.5,18977.35,155497.84
479000,99532.539,34055.949,133588.48,136555.5,18979.699,155535.2
479100,99560.156,34059.461,133619.63,136590.5,18982.051,155572.55
479200,99587.789,34062.961,133650.75,136625.5,18984.4,155609.91
479300,99615.406,34066.469,133681.88,136660.5,18986.75,155647.25
479400,99643.039,34069.98,133713.02,136695.5,18989.1,155684.59
479500,99670.656,34073.488,133744.14,136730.5,18991.449,155721.95
479600,99698.289,34077,133775.28,136765.5,18993.801,155759.3
479700,99725.906,34080.512,133806.42,136800.5,18996.15,155796.66
479800,99753.539,34084.02,133837.56,136835.5,18998.5,155834
479900,99781.156,34087.531,133868.69,136870.5,19000.85,155871.34
480000,99808.789,34091.039,133899.83,136905.5,19003.199,155908.7
480100,99836.406,34094.551,133930.95,136940.5,19005.551,155946.05
480200,99864.039,34098.059,133962.09,136975.5,19007.9,155983.41
480300,99891.656,34101.57,133993.22,137010.5,19010.25,156020.75
480400,99919.289,34105.078,134024.38,137045.5,19012.6,156058.09
480500,99946.906,34108.59,134055.5,137080.5,19014.949,156095.45
480600,99974.539,34112.102,134086.64,137115.5,19017.301,156132.8
480700,100002.16,34115.602,134117.75,137150.5,19019.65,156170.16
480800,100029.79,34119.109,134148.91,137185.5,19022,156207.5
480900,100057.41,34122.621,134180.03,137220.5,19024.35,156244.84
481000,100085.04,34126.129,134211.17,137255.5,19026.699,156282.2
481100,100112.66,34129.641,134242.3,137290.5,19029.051,156319.55
481200,100140.29,34133.148,134273.44,137325.5,19031.4,156356.91
481300,100167.91,34136.66,134304.56,137360.5,19033.75,156394.25
481400,100195.54,34140.172,134335.72,137395.5,19036.1,156431.59
481500,100223.16,34143.68,134366.84,137430.5,19038.449,156468.95
481600,100250.79,34147.191,134397.98,137465.5,19040.801,156506.3
481700,100278.41,34150.699,134429.11,137500.5,19043.15,156543.66
481800,100306.04,34154.211,134460.25,137535.5,19045.5,156581
481900,100333.66,34157.719,134491.38,137570.5,19047.85,156618.34
482000,100361.29,34161.23,134522.52,137605.5,19050.199,156655.7
482100,100388.91,34164.73,134553.64,137640.5,19052.551,156693.05
482200,100416.54,34168.238,134584.78,137675.5,19054.9,156730.41
482300,100444.16,34171.75,134615.91,137710.5,19057.25,156767.75
482400,100471.79,34175.262,134647.05,137745.5,19059.6,156805.09
482500,100499.41,34178.77,134678.17,137780.5,19061.949,156842.45
482600,100527.04,34182.281,134709.31,137815.5,19064.301,156879.8
482700,100554.66,34185.789,134740.44,137850.5,19066.65,156917.16
482800,100582.29,34189.301,134771.59,137885.5,19069,156954.5
482900,100609.91,34192.809,134802.72,137920.5,19071.35,156991.84
483000,100637.54,34196.32,134833.86,137955.5,19073.699,157029.2
483100,100665.16,34199.828,134864.98,137990.5,19076.051,157066.55
483200,100692.79,34203.34,134896.13,138025.5,19078.4,157103.91
483300,100720.41,34206.852,134927.25,138060.5,19080.75,157141.25
483400,100748.04,34210.359,134958.41,138095.5,19083.1,157178.59
483500,100775.66,34213.859,134989.52,138130.5,19085.449,157215.95
483600,100803.29,34217.371,135020.66,138165.5,19087.801,157253.3
483700,100830.91,34220.879,135051.78,138200.5,19090.15,157290.66
483800,100858.54,34224.391,135082.94,138235.5,19092.5,157328
483900,100886.16,34227.898,135114.06,138270.5,19094.85,157365.34
484000,100913.79,34231.41,135145.2,138305.5,19097.199,157402.7
484100,100941.41,34234.922,135176.33,138340.5,19099.551,157440.05
484200,100969.04,34238.43,135207.47,138375.5,19101.9,157477.41
484300,100996.66,34241.941,135238.59,138410.5,19104.25,157514.75
484400,101024.29,34245.449,135269.73,138445.5,19106.6,157552.09
484500,101051.91,34248.961,135300.88,138480.5,19108.949,157589.45
484600,101079.54,34252.469,135332,138515.5,19111.301,157626.8
484700,101107.16,34255.98,135363.14,138550.5,19113.65,157664.16
484800,101134.79,34259.488,135394.28,138585.5,19116,157701.5
484900,101162.41,34262.988,135425.39,138620.5,19118.35,157738.84
485000,101190.04,34266.5,135456.53,138655.5,19120.699,157776.2
485100,101217.67,34270.012,135487.69,138690.5,19123.051,157813.55
485200,101245.29,34273.52,135518.81,138725.5,19125.4,157850.91
485300,101272.92,34277.031,135549.95,138760.5,19127.75,157888.25
485400,101300.54,34280.539,135581.08,138795.5,19130.1,157925.59
485500,101328.17,34284.051,135612.22,138830.5,19132.449,157962.95
485600,101355.79,34287.559,135643.34,138865.5,19134.801,158000.3
485700,101383.42,34291.07,135674.5,138900.5,19137.15,158037.66
485800,101411.04,34294.578,135705.63,138935.5,19139.5,158075
485900,101438.67,34298.09,135736.77,138970.5,19141.85,158112.34
486000,101466.29,34301.602,135767.89,139005.5,19144.199,158149.7
486100,101493.92,34305.109,135799.03,139040.5,19146.551,158187.05
486200,101521.54,34308.621,135830.16,139075.5,19148.9,158224.41
486300,101549.17,34312.129,135861.3,139110.5,19151.25,158261.75
486400,101576.79,34315.629,135892.42,139145.5,19153.6,158299.09
486500,101604.42,34319.141,135923.56,139180.5,19155.949,158336.45
486600,101632.04,34322.648,135954.69,139215.5,19158.301,158373.8
486700,101659.67,34326.16,135985.83,139250.5,19160.65,158411.16
486800,101687.29,34329.672,136016.97,139285.5,19163,158448.5
486900,101714.92,34333.18,136048.09,139320.5,19165.35,158485.84
487000,101742.54,34336.691,136079.23,139355.5,19167.699,158523.2
487100,101770.17,34340.199,136110.38,139390.5,19170.051,158560.55
487200,101797.79,34343.711,136141.5,139425.5,19172.4,158597.91
487300,101825.42,34347.219,136172.64,139460.5,19174.75,158635.25
487400,101853.04,34350.73,136203.77,139495.5,19177.1,158672.59
487500,101880.67,34354.238,136234.91,139530.5,19179.449,158709.95
487600,101908.29,34357.75,136266.03,139565.5,19181.801,158747.3
487700,101935.92,34361.262,136297.19,139600.5,19184.15,158784.66
487800,101963.54,34364.762,136328.3,139635.5,19186.5,158822
487900,101991.17,34368.27,136359.44,139670.5,19188.85,158859.34
488000,102018.79,34371.781,136390.56,139705.5,19191.199,158896.7
488100,102046.42,34375.289,136421.72,139740.5,19193.551,158934.05
488200,102074.04,34378.801,136452.84,139775.5,19195.9,158971.41
488300,102101.67,34382.309,136483.98,139810.5,19198.25,159008.75
488400,102129.29,34385.82,136515.11,139845.5,19200.6,159046.09
488500,102156.92,34389.328,136546.25,139880.5,19202.949,159083.45
488600,102184.54,34392.84,136577.38,139915.5,19205.301,159120.8
488700,102212.17,34396.352,136608.53,139950.5,19207.65,159158.16
488800,102239.79,34399.859,136639.66,139985.5,19210,159195.5
488900,102267.42,34403.371,136670.8,140020.5,19212.35,159232.84
489000,102295.04,34406.879,136701.92,140055.5,19214.699,159270.2
489100,102322.67,34410.391,136733.06,140090.5,19217.051,159307.55
489200,102350.29,34413.891,136764.19,140125.5,19219.4,159344.91
489300,102377.92,34417.398,136795.31,140160.5,19221.75,159382.25
489400,102405.54,34420.91,136826.45,140195.5,19224.1,159419.59
489500,102433.17,34424.422,136857.59,140230.5,19226.449,159456.95
489600,102460.79,34427.93,136888.72,140265.5,19228.801,159494.3
489700,102488.42,34431.441,136919.86,140300.5,19231.15,159531.66
489800,102516.04,34434.949,136950.98,140335.5,19233.5,159569
489900,102543.67,34438.461,136982.13,140370.5,19235.85,159606.34
490000,102571.29,34441.969,137013.25,140405.5,19238.199,159643.7
490100,102598.92,34445.48,137044.41,140440.5,19240.551,159681.05
490200,102626.54,34448.988,137075.53,140475.5,19242.9,159718.41
490300,102654.17,34452.5,137106.67,140510.5,19245.25,159755.75
490400,102681.79,34456.012,137137.8,140545.5,19247.6,159793.09
490500,102709.42,34459.52,137168.94,140580.5,19249.949,159830.45
490600,102737.04,34463.031,137200.06,140615.5,19252.301,159867.8
490700,102764.67,34466.531,137231.2,140650.5,19254.65,159905.16
490800,102792.29,34470.039,137262.33,140685.5,19257,159942.5
490900,102819.92,34473.551,137293.47,140720.5,19259.35,159979.84
491000,102847.54,34477.059,137324.59,140755.5,19261.699,160017.2
491100,102875.17,34480.57,137355.75,140790.5,19264.051,160054.55
491200,102902.79,34484.078,137386.88,140825.5,19266.4,160091.91
491300,102930.42,34487.59,137418.02,140860.5,19268.75,160129.25
491400,102958.04,34491.102,137449.14,140895.5,19271.1,160166.59
491500,102985.67,34494.609,137480.28,140930.5,19273.449,160203.95
